7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_0,2022-12-01 09:57:01.396710
Complete Duration,0:00:01.559622
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:19.622364
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:19.847607
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:20.046640
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:20.274822
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:20.482562
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:20.716560
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:20.915804
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:21.161127
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:21.355445
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:21.563043
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:21.786565
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:21.985140
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:22.185486
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:22.406592
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:22.626989
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:22.843208
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:23.033312
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:23.273633
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:23.463888
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:23.704115
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:23.919058
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:24.141684
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:24.334983
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:24.560714
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:24.757171
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:24.964127
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:25.171078
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:25.410787
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:25.586127
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:25.794060
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:26.197069
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:26.427651
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:26.645304
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:26.844699
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:27.059435
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:27.259652
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:27.466173
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:27.674624
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:27.872937
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:28.099045
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:28.327672
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:28.556699
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:28.760917
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:28.991841
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:29.211814
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:29.455694
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:29.674578
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:29.894060
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:30.100058
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:30.308950
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:30.560574
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:30.762529
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:30.971632
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:31.222539
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:31.418747
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:31.660725
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:31.863885
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:32.082631
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:32.270131
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:32.504476
Complete Duration,0:00:06.580656
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:38.218201
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:38.479234
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:38.714783
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:38.936264
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:39.127406
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:39.390472
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:39.669863
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:39.907621
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:40.086391
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:40.292674
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:40.498262
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:40.707236
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:40.897647
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:41.106612
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:41.305949
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:41.562713
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:41.837632
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:42.157783
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:42.371970
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:42.590753
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:57:42.840753
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:57:43.059469
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:57:43.293846
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:57:43.497005
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:57:43.700125
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:57:43.918849
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:57:44.121998
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:57:44.331195
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:57:44.534321
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:57:44.768695
Complete Duration,0:00:06.950156
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:59:41.400396
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:59:41.669697
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:59:41.871696
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:59:42.099697
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:59:42.304698
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:59:42.533696
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:59:42.745698
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:59:42.951251
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:59:43.150353
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:59:43.366868
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:59:43.574344
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:59:43.780774
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:59:43.980126
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:59:44.197076
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:59:44.418169
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:59:44.627767
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:59:44.827308
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:59:45.065031
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:59:45.276029
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:59:45.515060
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:59:45.719030
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:59:45.943186
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:59:46.175217
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:59:46.406184
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:59:46.614391
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:59:46.839396
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:59:47.063394
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:59:47.287553
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:59:47.485506
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:59:47.709387
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:59:48.077033
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:59:48.310188
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:59:48.485633
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:59:48.700866
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:59:48.923510
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:59:49.157110
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:59:49.356455
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:59:49.564669
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:59:49.796683
7.9_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:59:49.995660
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:59:50.257583
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:59:50.496673
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:59:50.684927
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:59:50.889240
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:59:51.108611
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:59:51.330216
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:59:51.528962
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:59:51.746204
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:59:51.945819
7.6_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:59:52.164794
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 09:59:52.374758
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 09:59:52.598732
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 09:59:52.797701
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 09:59:52.997141
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 09:59:53.236831
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 09:59:53.451584
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 09:59:53.658075
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 09:59:53.883136
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 09:59:54.115802
7.2_raw.csv_filtered_by_correlation10.0_SNR10.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 09:59:54.371878
Complete Duration,0:00:06.571334
Complete Duration,0:00:00.037997
7.9_raw.csv_filtered_by_correlation0.0_all_replacement_strategy_0,2022-12-01 10:00:23.400734
7.9_raw.csv_filtered_by_correlation0.0_individual_replacement_strategy_0,2022-12-01 10:00:23.476769
7.6_raw.csv_filtered_by_correlation0.0_all_replacement_strategy_0,2022-12-01 10:00:23.571739
7.6_raw.csv_filtered_by_correlation0.0_individual_replacement_strategy_0,2022-12-01 10:00:23.656852
7.2_raw.csv_filtered_by_correlation0.0_all_replacement_strategy_0,2022-12-01 10:00:23.746883
7.2_raw.csv_filtered_by_correlation0.0_individual_replacement_strategy_0,2022-12-01 10:00:23.826883
Complete Duration,0:00:00.589093
Complete Duration,0:00:00.042250
Complete Duration,0:00:00.052011
Complete Duration,0:00:00.040000
Complete Duration,0:00:00.038972
Complete Duration,0:00:00.038286
7.9_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_0,2022-12-01 10:02:13.434721
7.9_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_0,2022-12-01 10:02:13.503615
7.6_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_0,2022-12-01 10:02:13.578826
7.6_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_0,2022-12-01 10:02:13.651070
7.2_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_0,2022-12-01 10:02:13.743600
7.2_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_0,2022-12-01 10:02:13.810199
Complete Duration,0:00:00.522772
7.9_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_0,2022-12-01 10:02:21.214148
7.9_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_0,2022-12-01 10:02:21.311144
7.6_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_0,2022-12-01 10:02:21.415150
7.6_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_0,2022-12-01 10:02:21.495147
7.2_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_0,2022-12-01 10:02:21.590182
7.2_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_0,2022-12-01 10:02:21.672075
Complete Duration,0:00:00.768928
7.9_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:26.906037
7.9_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:26.985663
7.6_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:27.063477
7.6_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:27.165442
7.2_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:27.256862
7.2_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:27.337866
7.9_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:27.601864
7.9_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:27.672861
7.6_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:27.767864
7.6_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:27.839895
7.2_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:27.924895
7.2_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:27.999896
Complete Duration,0:00:00.542030
7.9_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:33.384196
7.9_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:33.481195
7.6_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:33.572222
7.6_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:33.651223
7.2_raw.csv_filtered_by_correlation10.0_all_replacement_strategy_2,2022-12-01 10:02:33.748197
7.2_raw.csv_filtered_by_correlation10.0_individual_replacement_strategy_2,2022-12-01 10:02:33.825199
Complete Duration,0:00:00.678032
Complete Duration,0:00:00.084480
Complete Duration,0:00:00.048207
Complete Duration,0:00:00.049631
Complete Duration,0:00:00.031998
Complete Duration,0:00:00.048972
Complete Duration,0:00:00.047996
Complete Duration,0:00:00.048001
Complete Duration,0:00:00.140567
Complete Duration,0:00:00.048000
Complete Duration,0:00:00.043485
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_0,2022-12-01 10:47:12.451023
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_0,2022-12-01 10:47:12.709221
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_0,2022-12-01 10:47:12.934032
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_0,2022-12-01 10:47:13.198486
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_0,2022-12-01 10:47:13.420686
7.2_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_0,2022-12-01 10:47:13.663947
Complete Duration,0:00:01.532756
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 10:47:37.795962
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 10:47:38.045165
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 10:47:38.279507
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 10:47:38.539835
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 10:47:38.771835
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_3,2022-12-01 10:47:39.011306
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_4,2022-12-01 10:47:39.238924
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_4,2022-12-01 10:47:39.490236
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_5,2022-12-01 10:47:39.717925
7.9_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_5,2022-12-01 10:47:39.975306
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_1,2022-12-01 10:47:40.215271
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_1,2022-12-01 10:47:40.451267
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_2,2022-12-01 10:47:40.675948
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_acceleration_1.5_individual_replacement_strategy_2,2022-12-01 10:47:40.920209
7.6_raw.csv_filtered_by_correlation5.0_SNR5.0_Acceleration_1.5_all_replacement_strategy_3,2022-12-01 10:47:41.132216
